timestamp,service,cpu_usage,memory_usage,disk_io,network_traffic,request_rate,latency_ms,error_rate,db_connections,restart_count,failure_type
2026-01-01 04:15:00,api-gateway,38.28,55.25,42.37,541.27,593.23,131.57,0.15,24.46,0,normal
2026-01-01 04:15:00,user-service,28.22,49.21,50.6,349.65,370.74,94.79,0.14,34.32,0,normal
2026-01-01 04:15:00,payment-service,40.58,61.01,37.1,524.65,499.71,164.36,0.31,50.15,0,normal
2026-01-01 04:15:00,notification-service,22.03,47.42,60.6,243.6,284.19,94.47,0.23,23.53,0,normal
2026-01-01 04:15:00,database,46.04,67.67,40.53,688.6,837.98,78.43,0.22,68.3,0,normal
2026-01-01 04:20:00,api-gateway,43.48,55.0,58.25,549.41,592.99,133.08,0.21,25.61,0,normal
2026-01-01 04:20:00,user-service,27.91,47.67,43.36,379.79,328.32,120.42,0.25,30.1,0,normal
2026-01-01 04:20:00,payment-service,43.45,61.17,25.61,547.37,519.78,163.82,0.17,48.22,0,normal
2026-01-01 04:20:00,notification-service,26.09,42.55,60.58,233.54,277.31,105.78,0.15,22.14,0,normal
2026-01-01 04:20:00,database,53.82,64.58,35.56,645.69,730.79,90.11,0.23,67.31,0,normal
2026-01-01 04:25:00,api-gateway,33.38,50.75,54.83,559.82,526.67,144.06,0.18,24.89,0,normal
2026-01-01 04:25:00,user-service,28.7,52.01,53.76,411.86,375.98,104.32,0.24,27.86,0,normal
2026-01-01 04:25:00,payment-service,48.3,55.89,48.52,419.45,458.43,178.58,0.21,44.26,0,normal
2026-01-01 04:25:00,notification-service,23.35,45.12,47.71,268.35,269.12,93.43,0.17,23.95,0,normal
2026-01-01 04:25:00,database,52.12,57.77,49.58,655.23,650.28,92.23,0.23,66.55,0,normal
2026-01-01 04:30:00,api-gateway,43.46,57.15,56.73,489.23,576.86,140.0,0.2,27.73,0,normal
2026-01-01 04:30:00,user-service,32.92,47.77,36.49,433.99,364.8,92.98,0.25,33.06,0,normal
2026-01-01 04:30:00,payment-service,44.98,59.33,48.97,545.17,496.07,179.07,0.16,42.28,0,normal
2026-01-01 04:30:00,notification-service,21.22,44.88,43.5,219.99,247.14,107.73,0.19,21.33,0,normal
2026-01-01 04:30:00,database,47.73,68.84,54.98,650.77,681.24,99.2,0.21,63.48,0,normal
2026-01-01 04:35:00,api-gateway,34.32,57.55,31.64,787.63,681.31,141.53,0.19,26.86,0,normal
2026-01-01 04:35:00,user-service,29.61,47.49,70.24,284.03,342.0,134.58,0.21,27.02,0,normal
2026-01-01 04:35:00,payment-service,47.37,58.15,49.17,424.69,490.24,185.88,0.17,41.32,0,normal
2026-01-01 04:35:00,notification-service,22.93,43.71,70.24,208.57,251.52,108.46,0.22,16.49,0,normal
2026-01-01 04:35:00,database,49.65,65.12,55.72,752.47,631.84,98.12,0.2,64.57,0,normal
2026-01-01 04:40:00,api-gateway,40.95,60.41,40.44,616.78,601.13,131.45,0.14,28.84,0,normal
2026-01-01 04:40:00,user-service,28.97,54.69,37.31,321.59,361.81,120.66,0.23,31.61,0,normal
2026-01-01 04:40:00,payment-service,42.19,58.59,71.0,441.4,520.88,167.54,0.2,46.13,0,normal
2026-01-01 04:40:00,notification-service,20.97,40.3,51.5,324.67,275.06,90.31,0.21,17.07,0,normal
2026-01-01 04:40:00,database,53.03,62.95,37.89,531.83,606.67,100.04,0.24,60.16,0,normal
2026-01-01 04:45:00,api-gateway,32.89,55.1,69.83,684.12,662.88,136.87,0.12,26.8,0,normal
2026-01-01 04:45:00,user-service,29.42,47.3,48.72,390.05,390.43,102.31,0.25,32.24,0,normal
2026-01-01 04:45:00,payment-service,45.64,56.02,54.44,449.76,542.89,160.0,0.18,44.68,0,normal
2026-01-01 04:45:00,notification-service,24.8,46.31,56.8,196.15,227.92,105.44,0.15,24.41,0,normal
2026-01-01 04:45:00,database,49.44,68.16,24.42,624.3,759.63,89.46,0.23,62.6,0,normal
2026-01-01 04:50:00,api-gateway,34.66,57.04,32.74,540.47,581.07,121.42,0.22,28.46,0,normal
2026-01-01 04:50:00,user-service,32.45,51.74,32.8,354.51,333.06,108.72,0.27,28.25,0,normal
2026-01-01 04:50:00,payment-service,40.77,57.51,56.5,452.87,492.99,169.31,0.27,48.3,0,normal
2026-01-01 04:50:00,notification-service,27.88,47.41,51.57,293.22,249.94,102.83,0.08,18.38,0,normal
2026-01-01 04:50:00,database,52.55,64.04,56.66,661.05,726.73,112.49,0.22,67.96,0,normal
2026-01-01 04:55:00,api-gateway,36.86,56.62,59.38,665.08,648.97,121.43,0.25,23.54,0,normal
2026-01-01 04:55:00,user-service,31.67,46.72,47.06,397.3,349.86,110.12,0.24,34.08,0,normal
2026-01-01 04:55:00,payment-service,43.76,61.36,63.2,578.56,487.49,171.67,0.21,43.96,0,normal
2026-01-01 04:55:00,notification-service,21.36,47.1,28.47,238.87,280.14,108.22,0.17,23.48,0,normal
2026-01-01 04:55:00,database,44.53,61.96,57.72,792.56,754.86,98.86,0.17,69.98,0,normal
2026-01-01 05:00:00,api-gateway,40.05,53.89,39.71,717.75,684.54,136.65,0.22,22.28,0,normal
2026-01-01 05:00:00,user-service,33.87,47.39,59.32,307.68,316.18,105.8,0.16,30.87,0,normal
2026-01-01 05:00:00,payment-service,48.94,59.53,61.17,396.63,450.92,157.4,0.23,46.92,0,normal
2026-01-01 05:00:00,notification-service,30.08,43.52,33.32,368.34,308.97,102.51,0.17,21.14,0,normal
2026-01-01 05:00:00,database,45.97,64.31,31.54,672.9,701.64,84.79,0.25,69.69,0,normal
2026-01-01 05:05:00,api-gateway,35.69,53.01,37.14,698.4,588.17,115.6,0.25,26.15,0,normal
2026-01-01 05:05:00,user-service,29.71,48.36,37.0,267.57,331.96,110.56,0.27,36.66,0,normal
2026-01-01 05:05:00,payment-service,48.76,63.04,34.63,595.05,519.04,149.08,0.23,50.19,0,normal
2026-01-01 05:05:00,notification-service,25.36,46.17,47.71,300.68,291.03,91.29,0.26,25.42,0,normal
2026-01-01 05:05:00,database,47.69,60.13,54.2,745.97,697.83,92.86,0.18,68.47,0,normal
2026-01-01 05:10:00,api-gateway,38.3,55.68,45.63,685.15,628.94,130.28,0.24,26.59,0,normal
2026-01-01 05:10:00,user-service,29.06,49.74,40.27,259.19,309.84,128.08,0.24,35.07,0,normal
2026-01-01 05:10:00,payment-service,43.06,57.65,49.33,546.87,500.3,157.39,0.16,44.4,0,normal
2026-01-01 05:10:00,notification-service,30.46,47.99,52.07,278.1,265.68,107.36,0.13,23.0,0,normal
2026-01-01 05:10:00,database,52.55,62.71,60.73,674.72,743.46,95.25,0.19,69.48,0,normal
2026-01-01 05:15:00,api-gateway,42.24,54.19,42.49,662.26,736.37,147.43,0.31,30.11,0,normal
2026-01-01 05:15:00,user-service,35.88,55.98,46.13,308.21,334.85,105.73,0.24,30.05,0,normal
2026-01-01 05:15:00,payment-service,41.24,60.01,46.24,470.76,488.41,171.89,0.21,46.93,0,normal
2026-01-01 05:15:00,notification-service,27.25,44.16,55.71,215.15,254.87,99.95,0.22,23.74,0,normal
2026-01-01 05:15:00,database,44.97,61.65,55.33,704.64,748.41,95.96,0.09,62.5,0,normal
2026-01-01 05:20:00,api-gateway,41.19,56.65,50.86,766.67,651.68,131.93,0.22,26.86,0,normal
2026-01-01 05:20:00,user-service,33.26,43.58,58.47,334.33,294.52,97.77,0.22,30.93,0,normal
2026-01-01 05:20:00,payment-service,46.43,66.17,55.56,450.11,504.7,153.11,0.15,48.63,0,normal
2026-01-01 05:20:00,notification-service,24.45,50.23,47.12,232.57,261.63,100.27,0.16,22.82,0,normal
2026-01-01 05:20:00,database,50.73,60.87,34.14,834.77,821.34,90.78,0.3,71.28,0,normal
2026-01-01 05:25:00,api-gateway,43.34,58.17,47.59,574.07,545.4,132.12,0.25,22.17,0,normal
2026-01-01 05:25:00,user-service,29.34,47.22,40.04,310.61,324.65,115.54,0.18,28.81,0,normal
2026-01-01 05:25:00,payment-service,43.47,60.53,42.35,525.24,512.79,137.8,0.2,48.1,0,normal
2026-01-01 05:25:00,notification-service,27.99,45.84,49.47,288.7,309.28,123.05,0.22,23.85,0,normal
2026-01-01 05:25:00,database,48.04,69.29,60.23,631.99,761.18,98.56,0.2,66.72,0,normal
2026-01-01 05:30:00,api-gateway,37.17,54.87,43.93,651.53,685.68,135.82,0.09,30.16,0,normal
2026-01-01 05:30:00,user-service,27.82,54.04,35.29,293.99,355.28,103.43,0.14,30.04,0,normal
2026-01-01 05:30:00,payment-service,35.18,62.69,47.99,525.94,468.83,176.14,0.14,48.65,0,normal
2026-01-01 05:30:00,notification-service,25.07,49.54,56.24,281.89,279.87,117.96,0.24,23.24,0,normal
2026-01-01 05:30:00,database,45.56,69.21,52.97,838.14,720.49,101.39,0.18,65.88,0,normal
2026-01-01 05:35:00,api-gateway,41.17,59.33,61.1,561.41,650.84,142.3,0.29,28.16,0,normal
2026-01-01 05:35:00,user-service,28.13,47.46,46.29,459.71,395.23,109.29,0.16,29.64,0,normal
2026-01-01 05:35:00,payment-service,38.51,60.09,45.79,468.93,440.81,164.82,0.26,44.86,0,normal
2026-01-01 05:35:00,notification-service,27.42,41.72,38.24,233.85,266.84,112.24,0.23,22.19,0,normal
2026-01-01 05:35:00,database,44.95,67.1,55.37,728.12,655.25,77.85,0.25,68.41,0,normal
2026-01-01 05:40:00,api-gateway,41.33,55.78,53.5,488.25,598.65,127.91,0.1,23.63,0,normal
2026-01-01 05:40:00,user-service,24.06,53.49,56.45,320.42,310.88,119.14,0.18,30.34,0,normal
2026-01-01 05:40:00,payment-service,46.45,56.95,53.34,477.81,516.49,162.32,0.19,47.26,0,normal
2026-01-01 05:40:00,notification-service,19.19,47.08,70.2,324.01,308.63,118.78,0.25,24.6,0,normal
2026-01-01 05:40:00,database,53.18,65.43,41.82,635.2,712.47,94.49,0.28,66.07,0,normal
2026-01-01 05:45:00,api-gateway,41.81,55.48,51.41,837.53,698.96,133.47,0.13,29.45,0,normal
2026-01-01 05:45:00,user-service,32.54,48.22,39.41,430.24,365.64,115.86,0.17,38.18,0,normal
2026-01-01 05:45:00,payment-service,44.01,56.17,58.68,467.34,541.86,176.61,0.13,50.97,0,normal
2026-01-01 05:45:00,notification-service,30.74,46.69,46.65,246.03,304.62,96.43,0.17,28.58,0,normal
2026-01-01 05:45:00,database,51.09,68.99,80.62,688.97,717.12,102.81,0.15,68.67,0,normal
2026-01-01 05:50:00,api-gateway,34.4,56.16,45.34,520.82,640.86,132.2,0.28,32.39,0,normal
2026-01-01 05:50:00,user-service,25.77,49.55,57.99,306.24,346.23,123.16,0.22,32.71,0,normal
2026-01-01 05:50:00,payment-service,40.78,62.69,49.66,583.18,512.03,158.31,0.24,48.07,0,normal
2026-01-01 05:50:00,notification-service,23.27,43.55,48.22,255.65,289.09,107.89,0.17,23.15,0,normal
2026-01-01 05:50:00,database,42.81,63.53,49.38,629.89,691.16,90.97,0.19,66.14,0,normal
2026-01-01 05:55:00,api-gateway,36.55,58.16,44.2,613.87,651.57,124.33,0.18,24.96,0,normal
2026-01-01 05:55:00,user-service,29.73,51.79,49.69,311.84,338.6,107.97,0.15,30.53,0,normal
2026-01-01 05:55:00,payment-service,49.41,60.85,50.18,483.14,460.3,165.52,0.14,43.39,0,normal
2026-01-01 05:55:00,notification-service,16.9,44.76,48.83,273.47,278.09,95.57,0.17,24.7,0,normal
2026-01-01 05:55:00,database,51.17,69.92,58.06,678.39,668.22,104.66,0.18,68.73,0,normal
2026-01-01 06:00:00,api-gateway,42.38,54.85,62.47,583.22,617.45,119.67,0.29,26.7,0,normal
2026-01-01 06:00:00,user-service,27.91,53.16,53.45,306.14,348.45,108.68,0.18,26.08,0,normal
2026-01-01 06:00:00,payment-service,50.5,66.66,64.77,476.76,556.64,164.31,0.12,48.84,0,normal
2026-01-01 06:00:00,notification-service,18.83,45.87,45.7,234.65,256.64,93.75,0.22,19.27,0,normal
2026-01-01 06:00:00,database,49.88,68.65,61.8,721.08,644.76,87.76,0.19,64.29,0,normal
2026-01-01 06:05:00,api-gateway,41.08,52.07,55.39,578.25,638.73,127.37,0.18,25.07,0,normal
2026-01-01 06:05:00,user-service,33.92,48.09,49.69,424.52,363.37,119.12,0.17,26.01,0,normal
2026-01-01 06:05:00,payment-service,41.38,57.8,47.94,394.84,458.16,162.39,0.28,49.22,0,normal
2026-01-01 06:05:00,notification-service,22.0,43.42,51.41,235.41,225.05,115.14,0.22,19.47,0,normal
2026-01-01 06:05:00,database,49.09,67.66,44.88,578.8,593.47,85.36,0.2,65.94,0,normal
2026-01-01 06:10:00,api-gateway,40.15,54.86,34.83,536.48,617.06,129.47,0.22,25.15,0,normal
2026-01-01 06:10:00,user-service,33.88,48.54,45.54,329.96,368.76,129.04,0.22,30.53,0,normal
2026-01-01 06:10:00,payment-service,51.39,59.47,42.81,482.14,513.99,171.37,0.26,47.64,0,normal
2026-01-01 06:10:00,notification-service,26.02,45.59,61.47,335.96,294.9,111.7,0.14,17.99,0,normal
2026-01-01 06:10:00,database,52.82,67.63,33.61,614.47,655.54,107.84,0.19,64.74,0,normal
2026-01-01 06:15:00,api-gateway,37.13,51.54,54.85,612.71,612.34,122.65,0.2,27.7,0,normal
2026-01-01 06:15:00,user-service,22.48,53.62,40.51,331.85,345.33,121.59,0.28,33.31,0,normal
2026-01-01 06:15:00,payment-service,42.92,61.78,45.07,516.35,551.16,154.7,0.17,50.65,0,normal
2026-01-01 06:15:00,notification-service,22.96,46.06,30.88,316.16,304.46,99.52,0.21,17.15,0,normal
2026-01-01 06:15:00,database,44.16,64.28,57.15,761.49,696.57,95.16,0.19,63.94,0,normal
2026-01-01 06:20:00,api-gateway,39.8,55.79,33.45,526.4,654.46,147.27,0.21,29.47,0,normal
2026-01-01 06:20:00,user-service,30.87,51.52,49.03,388.66,326.0,114.81,0.15,28.78,0,normal
2026-01-01 06:20:00,payment-service,46.41,60.22,52.58,498.84,543.07,163.39,0.2,44.9,0,normal
2026-01-01 06:20:00,notification-service,23.74,46.35,46.98,250.87,255.16,98.45,0.21,20.94,0,normal
2026-01-01 06:20:00,database,43.66,66.46,49.06,684.4,727.83,79.08,0.18,70.53,0,normal
2026-01-01 06:25:00,api-gateway,43.61,53.44,41.49,684.73,689.66,124.55,0.2,25.75,0,normal
2026-01-01 06:25:00,user-service,31.21,53.6,31.3,397.33,338.72,108.92,0.26,30.54,0,normal
2026-01-01 06:25:00,payment-service,45.34,65.87,46.88,506.21,476.4,163.34,0.14,45.26,0,normal
2026-01-01 06:25:00,notification-service,25.79,43.97,56.1,299.38,281.18,105.76,0.19,19.14,0,normal
2026-01-01 06:25:00,database,48.13,63.11,54.28,739.51,707.85,72.3,0.22,70.51,0,normal
2026-01-01 06:30:00,api-gateway,36.16,54.13,44.44,544.47,568.27,124.79,0.16,31.52,0,normal
2026-01-01 06:30:00,user-service,27.49,48.95,60.18,316.95,355.11,102.21,0.21,31.23,0,normal
2026-01-01 06:30:00,payment-service,44.07,60.68,52.02,590.56,551.42,172.68,0.29,44.07,0,normal
2026-01-01 06:30:00,notification-service,30.51,43.49,62.55,355.74,312.64,102.65,0.21,23.64,0,normal
2026-01-01 06:30:00,database,44.53,64.44,30.49,619.22,601.65,95.13,0.26,65.85,0,normal
2026-01-01 06:35:00,api-gateway,38.1,54.74,38.21,714.22,636.46,149.22,0.27,25.0,0,normal
2026-01-01 06:35:00,user-service,31.32,47.88,42.7,407.59,346.76,122.43,0.25,36.88,0,normal
2026-01-01 06:35:00,payment-service,45.77,56.54,62.61,434.33,502.65,157.21,0.09,44.09,0,normal
2026-01-01 06:35:00,notification-service,19.16,46.17,60.49,237.05,273.98,106.21,0.16,21.27,0,normal
2026-01-01 06:35:00,database,47.51,63.48,44.8,749.23,782.77,89.72,0.2,67.51,0,normal
2026-01-01 06:40:00,api-gateway,37.35,54.73,50.41,576.34,633.27,133.7,0.27,21.84,0,normal
2026-01-01 06:40:00,user-service,24.92,52.8,50.7,350.4,361.08,112.03,0.17,34.56,0,normal
2026-01-01 06:40:00,payment-service,45.88,57.88,58.42,420.98,505.13,157.31,0.16,46.88,0,normal
2026-01-01 06:40:00,notification-service,26.71,42.67,43.25,261.12,272.62,103.52,0.1,19.84,0,normal
2026-01-01 06:40:00,database,49.44,68.99,45.41,602.67,638.13,95.89,0.22,64.56,0,normal
2026-01-01 06:45:00,api-gateway,45.79,52.4,38.62,541.22,598.74,148.98,0.23,24.07,0,normal
2026-01-01 06:45:00,user-service,25.99,45.6,59.78,311.56,324.94,107.98,0.23,34.42,0,normal
2026-01-01 06:45:00,payment-service,45.93,57.91,47.94,608.42,508.27,178.54,0.18,43.84,0,normal
2026-01-01 06:45:00,notification-service,31.32,43.77,34.65,277.64,297.86,112.02,0.17,29.29,0,normal
2026-01-01 06:45:00,database,53.58,65.63,52.95,488.73,606.0,101.4,0.27,67.69,0,normal
2026-01-01 06:50:00,api-gateway,36.29,52.68,61.83,609.28,587.15,141.35,0.22,29.23,0,normal
2026-01-01 06:50:00,user-service,35.49,52.75,42.34,285.45,320.55,95.62,0.25,36.89,0,normal
2026-01-01 06:50:00,payment-service,47.03,64.11,41.53,449.35,453.25,169.9,0.15,47.33,0,normal
2026-01-01 06:50:00,notification-service,23.16,46.6,46.78,247.39,304.99,102.08,0.19,22.56,0,normal
2026-01-01 06:50:00,database,56.65,61.16,51.85,662.99,646.46,94.82,0.14,69.49,0,normal
2026-01-01 06:55:00,api-gateway,35.91,55.0,47.6,647.09,672.21,136.9,0.23,25.08,0,normal
2026-01-01 06:55:00,user-service,26.07,50.69,56.39,386.97,361.03,95.86,0.21,34.03,0,normal
2026-01-01 06:55:00,payment-service,43.54,60.76,67.35,425.05,527.03,171.58,0.26,44.12,0,normal
2026-01-01 06:55:00,notification-service,28.69,47.0,52.31,220.36,261.91,122.51,0.18,18.91,0,normal
2026-01-01 06:55:00,database,55.14,63.03,42.42,589.64,732.32,90.87,0.14,68.15,0,normal
2026-01-01 07:00:00,api-gateway,45.54,55.24,28.48,993.48,952.66,146.71,0.2,28.0,0,normal
2026-01-01 07:00:00,user-service,29.44,48.21,52.75,528.57,521.91,118.05,0.2,33.58,0,normal
2026-01-01 07:00:00,payment-service,51.35,56.38,38.47,635.44,744.69,160.52,0.15,55.67,0,normal
2026-01-01 07:00:00,notification-service,26.33,45.98,58.2,485.8,422.75,128.46,0.25,27.68,0,normal
2026-01-01 07:00:00,database,55.0,61.45,46.39,925.09,1088.06,106.26,0.15,77.14,0,normal
2026-01-01 07:05:00,api-gateway,55.22,53.07,72.78,820.89,918.74,131.88,0.26,30.46,0,normal
2026-01-01 07:05:00,user-service,36.9,49.99,59.14,611.58,527.6,115.21,0.24,32.28,0,normal
2026-01-01 07:05:00,payment-service,51.38,63.86,71.64,565.79,645.9,160.43,0.17,53.33,0,normal
2026-01-01 07:05:00,notification-service,37.19,47.12,40.35,452.09,410.06,108.08,0.26,22.17,0,normal
2026-01-01 07:05:00,database,45.98,61.46,53.38,891.97,1081.42,103.81,0.2,67.88,0,normal
2026-01-01 07:10:00,api-gateway,36.49,56.37,32.06,961.25,903.54,130.28,0.12,26.58,0,normal
2026-01-01 07:10:00,user-service,42.97,47.66,44.58,481.35,466.11,120.37,0.32,35.85,0,normal
2026-01-01 07:10:00,payment-service,45.9,59.16,71.65,736.48,641.11,158.67,0.16,50.68,0,normal
2026-01-01 07:10:00,notification-service,22.62,47.76,42.08,492.98,423.81,113.04,0.21,29.77,0,normal
2026-01-01 07:10:00,database,51.79,64.78,55.06,1042.17,921.15,97.67,0.13,75.13,0,normal
2026-01-01 07:15:00,api-gateway,44.82,52.51,58.99,1137.54,967.01,152.44,0.16,32.05,0,normal
2026-01-01 07:15:00,user-service,24.87,52.05,43.25,498.61,510.9,121.7,0.3,34.55,0,normal
2026-01-01 07:15:00,payment-service,44.94,64.59,58.07,608.07,685.89,170.91,0.19,48.03,0,normal
2026-01-01 07:15:00,notification-service,29.69,46.28,52.53,438.42,387.85,113.57,0.25,19.37,0,normal
2026-01-01 07:15:00,database,59.96,66.72,55.77,1114.17,1069.23,86.17,0.2,75.93,0,normal
2026-01-01 07:20:00,api-gateway,39.89,51.14,51.41,824.63,925.82,143.5,0.17,30.72,0,normal
2026-01-01 07:20:00,user-service,32.63,50.7,44.52,515.26,539.72,109.43,0.17,35.16,0,normal
2026-01-01 07:20:00,payment-service,47.76,51.21,50.19,573.69,695.53,190.4,0.18,53.2,0,normal
2026-01-01 07:20:00,notification-service,30.51,42.8,50.69,308.59,376.57,118.96,0.23,24.95,0,normal
2026-01-01 07:20:00,database,49.65,63.76,49.09,856.76,1008.76,101.49,0.19,68.72,0,normal
2026-01-01 07:25:00,api-gateway,38.45,55.36,39.88,915.98,896.36,143.11,0.18,30.35,0,normal
2026-01-01 07:25:00,user-service,40.55,49.09,39.89,443.89,528.84,95.12,0.2,34.49,0,normal
2026-01-01 07:25:00,payment-service,50.44,61.52,44.34,572.02,681.97,160.33,0.13,53.15,0,normal
2026-01-01 07:25:00,notification-service,27.86,46.53,48.17,385.32,409.92,129.85,0.2,27.69,0,normal
2026-01-01 07:25:00,database,57.01,63.96,32.98,1170.04,982.17,94.68,0.12,71.61,0,normal
2026-01-01 07:30:00,api-gateway,42.87,58.66,54.35,1057.72,922.51,131.73,0.11,35.39,0,normal
2026-01-01 07:30:00,user-service,35.64,48.9,61.04,515.9,511.89,117.97,0.09,32.03,0,normal
2026-01-01 07:30:00,payment-service,56.52,58.25,31.68,691.19,666.2,157.3,0.3,48.92,0,normal
2026-01-01 07:30:00,notification-service,25.28,45.79,53.39,415.7,378.97,134.65,0.13,20.4,0,normal
2026-01-01 07:30:00,database,54.36,65.99,63.76,1091.33,997.55,114.46,0.15,72.61,0,normal
2026-01-01 07:35:00,api-gateway,43.95,62.32,35.26,919.1,914.09,136.33,0.29,28.32,0,normal
2026-01-01 07:35:00,user-service,34.87,51.92,52.33,463.17,454.0,119.39,0.14,33.74,0,normal
2026-01-01 07:35:00,payment-service,52.32,52.47,51.85,699.63,673.51,168.86,0.25,49.77,0,normal
2026-01-01 07:35:00,notification-service,35.25,45.96,41.68,354.15,394.05,111.64,0.21,21.04,0,normal
2026-01-01 07:35:00,database,57.09,59.5,52.0,808.46,968.09,83.8,0.16,75.27,0,normal
2026-01-01 07:40:00,api-gateway,39.83,52.91,60.68,1059.55,903.21,130.89,0.18,33.75,0,normal
2026-01-01 07:40:00,user-service,34.57,53.0,51.99,617.5,515.1,139.64,0.22,37.56,0,normal
2026-01-01 07:40:00,payment-service,54.03,61.01,70.5,596.43,665.93,166.75,0.16,47.04,0,normal
2026-01-01 07:40:00,notification-service,33.17,47.36,51.88,368.55,400.01,101.93,0.23,19.92,0,normal
2026-01-01 07:40:00,database,57.94,62.04,36.27,1036.49,1034.64,97.85,0.24,73.93,0,normal
2026-01-01 07:45:00,api-gateway,42.25,49.66,35.82,831.25,915.82,153.25,0.17,32.47,0,normal
2026-01-01 07:45:00,user-service,32.46,49.29,46.61,608.89,514.91,128.04,0.21,36.56,0,normal
2026-01-01 07:45:00,payment-service,43.97,56.53,45.46,660.75,712.95,170.14,0.19,48.0,0,normal
2026-01-01 07:45:00,notification-service,30.85,47.35,54.45,477.3,405.17,105.95,0.23,26.35,0,normal
2026-01-01 07:45:00,database,50.46,68.69,50.29,886.65,958.72,121.38,0.15,69.61,0,normal
2026-01-01 07:50:00,api-gateway,46.25,58.58,48.58,1048.27,916.8,127.79,0.23,32.38,0,normal
2026-01-01 07:50:00,user-service,36.61,47.83,46.33,441.12,508.47,128.79,0.23,38.62,0,normal
2026-01-01 07:50:00,payment-service,49.4,63.58,51.79,615.22,702.56,169.24,0.18,46.68,0,normal
2026-01-01 07:50:00,notification-service,30.36,50.42,53.78,460.15,424.58,102.63,0.22,32.5,0,normal
2026-01-01 07:50:00,database,59.23,67.62,59.33,868.76,1060.91,98.07,0.22,68.89,0,normal
2026-01-01 07:55:00,api-gateway,45.29,55.56,42.7,851.93,889.98,125.92,0.25,32.27,0,normal
2026-01-01 07:55:00,user-service,35.16,45.69,60.13,511.73,510.6,107.27,0.09,36.06,0,normal
2026-01-01 07:55:00,payment-service,45.45,60.07,67.46,672.85,694.46,171.99,0.12,48.24,0,normal
2026-01-01 07:55:00,notification-service,32.33,46.49,58.58,389.56,387.56,120.08,0.08,21.09,0,normal
2026-01-01 07:55:00,database,58.59,59.98,56.2,787.86,958.59,99.14,0.19,69.65,0,normal
2026-01-01 08:00:00,api-gateway,39.61,52.86,40.05,887.7,883.32,144.84,0.21,30.78,0,normal
2026-01-01 08:00:00,user-service,30.07,45.53,45.46,555.39,495.46,134.37,0.19,37.33,0,normal
2026-01-01 08:00:00,payment-service,42.12,60.31,53.22,744.58,675.77,189.73,0.2,50.49,0,normal
2026-01-01 08:00:00,notification-service,30.99,40.12,44.83,450.77,399.78,112.87,0.13,23.31,0,normal
2026-01-01 08:00:00,database,53.01,62.65,31.69,1207.99,1050.09,93.4,0.22,65.19,0,normal
2026-01-01 08:05:00,api-gateway,44.94,57.75,39.41,784.04,844.72,131.55,0.15,28.45,0,normal
2026-01-01 08:05:00,user-service,32.8,50.95,55.86,443.83,511.61,111.61,0.27,35.78,0,normal
